Incident_StartDate,YEAR,MONTH,DAY,WEEKDAY,WEEK,X,Y,ONS_Neighbourhood_2019,LAT,LNG
2018-06-30,2018,6,30,Saturday,26,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-06-16,2018,6,16,Saturday,24,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-07-02,2018,7,2,Monday,27,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-06-17,2018,6,17,Sunday,24,364061.6929,5028822.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-07-01,2018,7,1,Sunday,26,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-07-08,2018,7,8,Sunday,27,362910.689,5028065.548,Laurentian,45.39268,-75.74517999999999
2018-07-10,2018,7,10,Tuesday,28,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-07-06,2018,7,6,Friday,27,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-07-01,2018,7,1,Sunday,26,363321.297,5029153.617,Westboro,45.3884233,-75.74562499999999
2018-07-20,2018,7,20,Friday,29,362872.6879,5029075.558,Westboro,45.3884233,-75.74562499999999
2018-07-18,2018,7,18,Wednesday,29,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-07-23,2018,7,23,Monday,30,362804.0011,5028326.643,Westboro,45.3884233,-75.74562499999999
2018-07-26,2018,7,26,Thursday,30,363519.691,5028482.552,Westboro,45.3884233,-75.74562499999999
2018-07-21,2018,7,21,Saturday,29,364092.69399999996,5028199.549,Westboro,45.3884233,-75.74562499999999
2018-08-04,2018,8,4,Saturday,31,363609.6921,5028538.553,Westboro,45.3884233,-75.74562499999999
2018-08-11,2018,8,11,Saturday,32,364082.583,5027365.06,Westboro,45.3884233,-75.74562499999999
2018-08-16,2018,8,16,Thursday,33,363456.691,5028811.555,Westboro,45.3884233,-75.74562499999999
2018-08-15,2018,8,15,Wednesday,33,363456.691,5028811.555,Westboro,45.3884233,-75.74562499999999
2018-08-22,2018,8,22,Wednesday,34,363294.8501,5028338.171,Westboro,45.3884233,-75.74562499999999
2018-08-25,2018,8,25,Saturday,34,363456.691,5028811.555,Westboro,45.3884233,-75.74562499999999
2018-09-15,2018,9,15,Saturday,37,362872.6879,5029075.558,Westboro,45.3884233,-75.74562499999999
2018-09-17,2018,9,17,Monday,38,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-09-20,2018,9,20,Thursday,38,363399.5189,5028777.84,Westboro,45.3884233,-75.74562499999999
2018-09-22,2018,9,22,Saturday,38,364473.7068,5028111.092,Westboro,45.3884233,-75.74562499999999
2018-10-18,2018,10,18,Thursday,42,363428.691,5028231.55,Westboro,45.3884233,-75.74562499999999
2018-10-22,2018,10,22,Monday,43,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2018-11-04,2018,11,4,Sunday,44,363843.6929,5028165.549,Westboro,45.3884233,-75.74562499999999
2018-11-06,2018,11,6,Tuesday,45,364170.69399999996,5028018.548,Westboro,45.3884233,-75.74562499999999
2019-04-28,2019,4,28,Sunday,17,363453.691,5028441.552,Westboro,45.3884233,-75.74562499999999
2019-05-02,2019,5,2,Thursday,18,362726.6879,5028384.551,Westboro,45.3884233,-75.74562499999999
2019-04-22,2019,4,22,Monday,17,363456.691,5028811.555,Westboro,45.3884233,-75.74562499999999
2019-05-07,2019,5,7,Tuesday,19,363001.689,5028247.55,Westboro,45.3884233,-75.74562499999999
2019-05-06,2019,5,6,Monday,19,362726.6879,5028384.551,Westboro,45.3884233,-75.74562499999999
2019-05-22,2019,5,22,Wednesday,21,364214.4963,5027647.867,Westboro,45.3884233,-75.74562499999999
2019-05-21,2019,5,21,Tuesday,21,363609.6921,5028538.553,Westboro,45.3884233,-75.74562499999999
2019-05-26,2019,5,26,Sunday,21,363395.691,5028402.551,Westboro,45.3884233,-75.74562499999999
2019-06-01,2019,6,1,Saturday,22,363456.691,5028811.555,Westboro,45.3884233,-75.74562499999999
2019-06-14,2019,6,14,Friday,24,363872.6929,5027631.544,Westboro,45.3884233,-75.74562499999999
2019-06-24,2019,6,24,Monday,26,362765.6879,5028707.554,Westboro,45.3884233,-75.74562499999999
2019-06-25,2019,6,25,Tuesday,26,363399.5189,5028777.84,Westboro,45.3884233,-75.74562499999999
2019-07-06,2019,7,6,Saturday,27,362804.0011,5028326.643,Westboro,45.3884233,-75.74562499999999
2019-07-08,2019,7,8,Monday,28,362804.0011,5028326.643,Westboro,45.3884233,-75.74562499999999
2019-07-05,2019,7,5,Friday,27,363329.95200000005,5028734.994,Westboro,45.3884233,-75.74562499999999
2019-08-01,2019,8,1,Thursday,31,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2019-08-26,2019,8,26,Monday,35,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2019-09-08,2019,9,8,Sunday,36,363904.2559,5027562.304,Westboro,45.3884233,-75.74562499999999
2019-09-02,2019,9,2,Monday,36,363519.691,5028482.552,Westboro,45.3884233,-75.74562499999999
2019-09-01,2019,9,1,Sunday,35,363456.691,5028811.555,Westboro,45.3884233,-75.74562499999999
2019-09-21,2019,9,21,Saturday,38,364177.69399999996,5027715.545,Westboro,45.3884233,-75.74562499999999
2019-09-25,2019,9,25,Wednesday,39,363606.6921,5027027.539,Laurentian,45.39268,-75.74517999999999
2019-10-09,2019,10,9,Wednesday,41,363633.6921,5028746.554,Westboro,45.3884233,-75.74562499999999
2019-09-25,2019,9,25,Wednesday,39,363568.2129,5027506.923,Westboro,45.3884233,-75.74562499999999
2020-03-28,2020,3,28,Saturday,13,362910.689,5028065.548,Laurentian,45.39268,-75.74517999999999
2020-04-20,2020,4,20,Monday,17,363425.6901,5029182.558999999,Westboro,45.3884233,-75.74562499999999
2020-04-24,2020,4,24,Friday,17,363113.7641,5028682.778,Westboro,45.3884233,-75.74562499999999
2020-05-17,2020,5,17,Sunday,20,363828.6929,5027264.541,Westboro,45.3884233,-75.74562499999999
2020-06-11,2020,6,11,Thursday,24,364286.6951,5027670.545,Westboro,45.3884233,-75.74562499999999
2020-07-09,2020,7,9,Thursday,28,363425.6901,5029182.558999999,Westboro,45.3884233,-75.74562499999999
2020-07-22,2020,7,22,Wednesday,30,362804.0011,5028326.643,Westboro,45.3884233,-75.74562499999999
2020-08-12,2020,8,12,Wednesday,33,364061.6929,5028822.555,Island Park - Wellington Village,45.3987922,-75.7361695
2020-08-11,2020,8,11,Tuesday,33,363953.6929,5028753.555,Island Park - Wellington Village,45.3987922,-75.7361695
2020-08-14,2020,8,14,Friday,33,364100.69399999996,5028533.552,Westboro,45.3884233,-75.74562499999999
2020-08-16,2020,8,16,Sunday,33,363519.691,5028482.552,Westboro,45.3884233,-75.74562499999999
2020-10-24,2020,10,24,Saturday,43,363522.691,5028273.55,Westboro,45.3884233,-75.74562499999999
2020-10-25,2020,10,25,Sunday,43,362910.689,5028065.548,Laurentian,45.39268,-75.74517999999999
2020-10-09,2020,10,9,Friday,41,362910.689,5028065.548,Laurentian,45.39268,-75.74517999999999
2020-10-25,2020,10,25,Sunday,43,362910.689,5028065.548,Laurentian,45.39268,-75.74517999999999
2020-11-02,2020,11,2,Monday,45,363456.691,5028811.555,Westboro,45.3884233,-75.74562499999999
2018-05-11,2018,5,11,Friday,19,361155.68,5025134.521000001,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2018-05-11,2018,5,11,Friday,19,361155.68,5025134.521000001,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2018-05-23,2018,5,23,Wednesday,21,361155.68,5025134.521000001,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2018-06-15,2018,6,15,Friday,24,361155.68,5025134.521000001,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2018-06-13,2018,6,13,Wednesday,24,360866.0623,5025166.612,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2018-10-01,2018,10,1,Monday,40,361155.68,5025134.521000001,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2018-11-01,2018,11,1,Thursday,44,361547.6819,5024881.518999999,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2018-09-06,2018,9,6,Thursday,36,360072.674,5024471.515,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2019-05-19,2019,5,19,Sunday,20,359818.6729,5024411.5139999995,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2019-05-24,2019,5,24,Friday,21,359958.9121,5023772.659,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2019-04-01,2019,4,1,Monday,14,360072.674,5024471.515,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2019-09-12,2019,9,12,Thursday,37,360928.506,5025203.6280000005,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2020-03-25,2020,3,25,Wednesday,13,359507.2451,5024404.767,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2020-04-24,2020,4,24,Friday,17,360673.677,5024493.516,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2020-07-02,2020,7,2,Thursday,27,360072.674,5024471.515,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2020-07-21,2020,7,21,Tuesday,30,360431.0535,5024892.1680000005,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2020-10-05,2020,10,5,Monday,41,359558.67100000003,5024103.512,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2020-09-23,2020,9,23,Wednesday,39,359818.6729,5024411.5139999995,Whitehaven - Queensway Terrace North,45.3590432,-75.78263609999999
2018-04-03,2018,4,3,Tuesday,14,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-05-16,2018,5,16,Wednesday,20,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-05-16,2018,5,16,Wednesday,20,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-05-03,2018,5,3,Thursday,18,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-05-16,2018,5,16,Wednesday,20,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-05-28,2018,5,28,Monday,22,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-05-29,2018,5,29,Tuesday,22,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-06-15,2018,6,15,Friday,24,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-06-15,2018,6,15,Friday,24,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-06-18,2018,6,18,Monday,25,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-06-18,2018,6,18,Monday,25,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-06-21,2018,6,21,Thursday,25,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-06-20,2018,6,20,Wednesday,25,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-06-15,2018,6,15,Friday,24,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-06-25,2018,6,25,Monday,26,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-10-19,2018,10,19,Friday,42,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-11-13,2018,11,13,Tuesday,46,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2019-06-13,2019,6,13,Thursday,24,361333.6781,5021526.49,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2019-07-08,2019,7,8,Monday,28,362680.686,5021626.491,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2019-09-22,2019,9,22,Sunday,38,362580.686,5021848.493,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2020-03-07,2020,3,7,Saturday,10,363527.6901,5021571.491,Tanglewood,45.33349399999999,-75.744046
2020-03-17,2020,3,17,Tuesday,12,362580.686,5021848.493,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods,45.32822609999999,-75.7662606
2018-05-25,2018,5,25,Friday,21,369224.703,5034391.603,Rockcliffe Park,45.4512722,-75.6779688
2018-06-03,2018,6,3,Sunday,22,370270.706,5034847.605,Rockcliffe Park,45.4512722,-75.6779688
2019-04-06,2019,4,6,Saturday,14,369698.1501,5034374.148,Rockcliffe Park,45.4512722,-75.6779688
2019-06-26,2019,6,26,Wednesday,26,368987.7019,5034573.605,Rockcliffe Park,45.4512722,-75.6779688
2019-06-26,2019,6,26,Wednesday,26,368954.294,5035173.549,Rockcliffe Park,45.4512722,-75.6779688
2019-06-26,2019,6,26,Wednesday,26,369029.703,5034365.603,Rockcliffe Park,45.4512722,-75.6779688
2019-10-11,2019,10,11,Friday,41,368885.94,5035023.839,Rockcliffe Park,45.4512722,-75.6779688
2019-11-08,2019,11,8,Friday,45,369698.1501,5034374.148,Rockcliffe Park,45.4512722,-75.6779688
2019-09-10,2019,9,10,Tuesday,37,368833.7011,5034722.607,Rockcliffe Park,45.4512722,-75.6779688
2020-08-07,2020,8,7,Friday,32,370166.7049,5035062.608,Rockcliffe Park,45.4512722,-75.6779688
2020-08-07,2020,8,7,Friday,32,369365.06899999996,5035145.869,Rockcliffe Park,45.4512722,-75.6779688
2020-08-06,2020,8,6,Thursday,32,370270.706,5034847.605,Rockcliffe Park,45.4512722,-75.6779688
2020-09-01,2020,9,1,Tuesday,36,370294.7049,5035185.609,Rockcliffe Park,45.4512722,-75.6779688
2020-10-07,2020,10,7,Wednesday,41,369938.703,5035387.612,Rockcliffe Park,45.4512722,-75.6779688
2020-10-08,2020,10,8,Thursday,41,369680.706,5034039.598999999,Rockcliffe Park,45.4512722,-75.6779688
2019-08-12,2019,8,12,Monday,33,372267.714,5034476.597,Wateridge Village,45.4467823,-75.6303805
2018-03-16,2018,3,16,Friday,11,369680.706,5034039.598999999,Rockcliffe Park,45.4512722,-75.6779688
2018-04-21,2018,4,21,Saturday,16,369560.7071,5033493.594,Vanier North,45.4399434,-75.66446429999999
2018-05-01,2018,5,1,Tuesday,18,369306.7049,5033692.596,Lindenlea - New Edinburgh,45.44225549999999,-75.6825726
2018-05-29,2018,5,29,Tuesday,22,369488.7071,5033485.594,Vanier North,45.4399434,-75.66446429999999
2018-06-13,2018,6,13,Wednesday,24,370752.711,5033438.591,Vanier South,45.4338936,-75.6546964
2018-06-15,2018,6,15,Friday,24,369560.7071,5033493.594,Vanier North,45.4399434,-75.66446429999999
2018-06-17,2018,6,17,Sunday,24,370045.7079,5033588.594,Vanier North,45.4399434,-75.66446429999999
2018-07-01,2018,7,1,Sunday,26,369488.7071,5033485.594,Vanier North,45.4399434,-75.66446429999999
2018-07-30,2018,7,30,Monday,31,369488.7071,5033485.594,Vanier North,45.4399434,-75.66446429999999
2018-07-01,2018,7,1,Sunday,26,370227.2771,5033838.936000001,Vanier North,45.4399434,-75.66446429999999
2018-09-01,2018,9,1,Saturday,35,370427.5643,5033462.88,Vanier North,45.4399434,-75.66446429999999
2018-08-26,2018,8,26,Sunday,34,370030.7071,5033952.597,Vanier North,45.4399434,-75.66446429999999
2018-10-22,2018,10,22,Monday,43,370227.2771,5033838.936000001,Vanier North,45.4399434,-75.66446429999999
2019-05-12,2019,5,12,Sunday,19,369712.7049,5034218.6,Rockcliffe Park,45.4512722,-75.6779688
2019-05-22,2019,5,22,Wednesday,21,370785.711,5033601.592,Vanier North,45.4399434,-75.66446429999999
2019-05-20,2019,5,20,Monday,21,370956.711,5033685.593,Vanier North,45.4399434,-75.66446429999999
2019-05-27,2019,5,27,Monday,22,369804.7071,5033889.597,Vanier North,45.4399434,-75.66446429999999
2019-06-05,2019,6,5,Wednesday,23,369702.7079,5033269.591,Vanier North,45.4399434,-75.66446429999999
2019-06-17,2019,6,17,Monday,25,369525.706,5033676.595,Vanier North,45.4399434,-75.66446429999999
2019-06-21,2019,6,21,Friday,25,370133.2394,5033618.848999999,Vanier North,45.4399434,-75.66446429999999
2019-06-29,2019,6,29,Saturday,26,369717.2,5032956.368,Vanier North,45.4399434,-75.66446429999999
2019-07-06,2019,7,6,Saturday,27,370585.7101,5033646.593,Vanier North,45.4399434,-75.66446429999999
2019-08-19,2019,8,19,Monday,34,369488.7071,5033485.594,Vanier North,45.4399434,-75.66446429999999
2019-08-19,2019,8,19,Monday,34,370752.711,5033438.591,Vanier South,45.4338936,-75.6546964
2019-08-28,2019,8,28,Wednesday,35,369668.6559,5033401.74,Vanier North,45.4399434,-75.66446429999999
2019-09-05,2019,9,5,Thursday,36,370698.5068,5033411.705,Vanier South,45.4338936,-75.6546964
2019-09-10,2019,9,10,Tuesday,37,369706.706,5033851.597,Vanier North,45.4399434,-75.66446429999999
2019-09-18,2019,9,18,Wednesday,38,370227.2771,5033838.936000001,Vanier North,45.4399434,-75.66446429999999
2019-09-18,2019,9,18,Wednesday,38,369706.706,5033851.597,Vanier North,45.4399434,-75.66446429999999
2019-08-20,2019,8,20,Tuesday,34,369488.7071,5033485.594,Vanier North,45.4399434,-75.66446429999999
2019-10-01,2019,10,1,Tuesday,40,371236.711,5034295.598,Vanier North,45.4399434,-75.66446429999999
2019-10-04,2019,10,4,Friday,40,370752.711,5033438.591,Vanier South,45.4338936,-75.6546964
2019-10-10,2019,10,10,Thursday,41,370163.709,5033320.261,Vanier North,45.4399434,-75.66446429999999
2019-10-17,2019,10,17,Thursday,42,370944.711,5033851.594,Vanier North,45.4399434,-75.66446429999999
2019-10-28,2019,10,28,Monday,44,370017.709,5033375.592,Vanier North,45.4399434,-75.66446429999999
2019-10-30,2019,10,30,Wednesday,44,370880.3955,5033651.054,Vanier North,45.4399434,-75.66446429999999
2019-11-04,2019,11,4,Monday,45,370002.4471,5033191.82,Vanier North,45.4399434,-75.66446429999999
2020-01-01,2020,1,1,Wednesday,1,370251.3351,5033755.5030000005,Vanier North,45.4399434,-75.66446429999999
2020-04-24,2020,4,24,Friday,17,369312.706,5033474.594,Vanier North,45.4399434,-75.66446429999999
2020-04-21,2020,4,21,Tuesday,17,369993.7071,5033882.596,Vanier North,45.4399434,-75.66446429999999
2020-04-23,2020,4,23,Thursday,17,369993.7071,5033882.596,Vanier North,45.4399434,-75.66446429999999
2020-05-13,2020,5,13,Wednesday,20,370757.7101,5033864.595,Vanier North,45.4399434,-75.66446429999999
2020-05-30,2020,5,30,Saturday,22,370045.7079,5033588.594,Vanier North,45.4399434,-75.66446429999999
2020-06-05,2020,6,5,Friday,23,369306.7049,5033692.596,Lindenlea - New Edinburgh,45.44225549999999,-75.6825726
2020-06-12,2020,6,12,Friday,24,369804.7071,5033889.597,Vanier North,45.4399434,-75.66446429999999
2020-06-16,2020,6,16,Tuesday,25,369512.706,5033847.597,Lindenlea - New Edinburgh,45.44225549999999,-75.6825726
2020-06-24,2020,6,24,Wednesday,26,369512.706,5033847.597,Lindenlea - New Edinburgh,45.44225549999999,-75.6825726
2020-07-15,2020,7,15,Wednesday,29,369841.7071,5033961.598,Vanier North,45.4399434,-75.66446429999999
2020-07-23,2020,7,23,Thursday,30,369306.7049,5033692.596,Lindenlea - New Edinburgh,45.44225549999999,-75.6825726
2020-08-02,2020,8,2,Sunday,31,369680.706,5034039.598999999,Rockcliffe Park,45.4512722,-75.6779688
2020-08-05,2020,8,5,Wednesday,32,369923.7079,5033740.595,Vanier North,45.4399434,-75.66446429999999
2020-08-14,2020,8,14,Friday,33,369841.7071,5033961.598,Vanier North,45.4399434,-75.66446429999999
2020-08-22,2020,8,22,Saturday,34,369312.706,5033474.594,Vanier North,45.4399434,-75.66446429999999
2020-08-20,2020,8,20,Thursday,34,369357.706,5033624.595,Vanier North,45.4399434,-75.66446429999999
2020-06-08,2020,6,8,Monday,24,370098.7101,5033170.589,Vanier North,45.4399434,-75.66446429999999
2020-08-30,2020,8,30,Sunday,35,370297.7101,5033474.592,Vanier North,45.4399434,-75.66446429999999
2020-09-12,2020,9,12,Saturday,37,370155.709,5033390.591,Vanier North,45.4399434,-75.66446429999999
2020-09-12,2020,9,12,Saturday,37,369885.709,5033132.59,Vanier North,45.4399434,-75.66446429999999
2020-10-22,2020,10,22,Thursday,43,369488.7071,5033485.594,Vanier North,45.4399434,-75.66446429999999
2020-10-23,2020,10,23,Friday,43,369488.7071,5033485.594,Vanier North,45.4399434,-75.66446429999999
2020-11-26,2020,11,26,Thursday,48,369488.7071,5033485.594,Vanier North,45.4399434,-75.66446429999999
2020-11-14,2020,11,14,Saturday,46,369560.7071,5033493.594,Vanier North,45.4399434,-75.66446429999999
2020-12-19,2020,12,19,Saturday,51,369560.7071,5033493.594,Vanier North,45.4399434,-75.66446429999999
