Date,Province,HA,HSDA,Cases_Reported,Cases_Reported_Smoothed,Year,Month,Day,Day of Week
2021-02-17,BC,Vancouver Island,Central Vancouver Island,11,10.86,2021,02,17,Wednesday
2021-02-17,BC,Vancouver Island,North Vancouver Island,3,1.57,2021,02,17,Wednesday
2021-02-17,BC,Vancouver Island,South Vancouver Island,7,4.86,2021,02,17,Wednesday
2021-02-18,BC,Vancouver Coastal,Vancouver,86,73.0,2021,02,18,Thursday
2021-02-18,BC,Vancouver Island,Central Vancouver Island,8,10.71,2021,02,18,Thursday
2021-02-18,BC,Vancouver Island,North Vancouver Island,9,2.86,2021,02,18,Thursday
2021-02-18,BC,Vancouver Island,South Vancouver Island,2,4.29,2021,02,18,Thursday
2021-02-19,BC,Vancouver Coastal,Vancouver,94,77.57,2021,02,19,Friday
2021-02-19,BC,Vancouver Island,Central Vancouver Island,29,13.0,2021,02,19,Friday
2021-02-19,BC,Vancouver Island,North Vancouver Island,9,4.14,2021,02,19,Friday
2021-02-19,BC,Vancouver Island,South Vancouver Island,8,4.86,2021,02,19,Friday
2021-02-20,BC,Vancouver Coastal,Vancouver,97,80.71,2021,02,20,Saturday
2021-02-20,BC,Vancouver Island,Central Vancouver Island,20,14.57,2021,02,20,Saturday
2021-02-20,BC,Vancouver Island,North Vancouver Island,9,5.14,2021,02,20,Saturday
2021-02-20,BC,Vancouver Island,South Vancouver Island,1,4.43,2021,02,20,Saturday
2021-02-21,BC,Vancouver Coastal,Vancouver,73,82.0,2021,02,21,Sunday
2021-02-21,BC,Vancouver Island,Central Vancouver Island,17,16.57,2021,02,21,Sunday
2021-02-21,BC,Vancouver Island,North Vancouver Island,4,5.57,2021,02,21,Sunday
2021-02-21,BC,Vancouver Island,South Vancouver Island,4,3.71,2021,02,21,Sunday
2021-02-22,BC,Vancouver Coastal,Vancouver,73,85.14,2021,02,22,Monday
2021-02-22,BC,Vancouver Island,Central Vancouver Island,20,17.14,2021,02,22,Monday
2021-02-22,BC,Vancouver Island,North Vancouver Island,11,6.86,2021,02,22,Monday
2021-02-22,BC,Vancouver Island,South Vancouver Island,7,4.43,2021,02,22,Monday
2021-02-23,BC,Vancouver Coastal,Vancouver,110,91.0,2021,02,23,Tuesday
2021-02-23,BC,Vancouver Island,Central Vancouver Island,25,18.57,2021,02,23,Tuesday
2021-02-23,BC,Vancouver Island,North Vancouver Island,7,7.43,2021,02,23,Tuesday
2021-02-23,BC,Vancouver Island,South Vancouver Island,3,4.57,2021,02,23,Tuesday
2021-02-24,BC,Vancouver Coastal,Vancouver,103,90.86,2021,02,24,Wednesday
2021-02-24,BC,Vancouver Island,Central Vancouver Island,25,20.57,2021,02,24,Wednesday
2021-02-24,BC,Vancouver Island,North Vancouver Island,9,8.29,2021,02,24,Wednesday
2021-02-24,BC,Vancouver Island,South Vancouver Island,9,4.86,2021,02,24,Wednesday
2021-02-25,BC,Vancouver Coastal,Vancouver,95,92.14,2021,02,25,Thursday
2021-02-25,BC,Vancouver Island,Central Vancouver Island,20,22.29,2021,02,25,Thursday
2021-02-25,BC,Vancouver Island,North Vancouver Island,11,8.57,2021,02,25,Thursday
2021-02-25,BC,Vancouver Island,South Vancouver Island,0,4.57,2021,02,25,Thursday
2021-02-26,BC,Vancouver Coastal,Vancouver,59,87.14,2021,02,26,Friday
2021-02-26,BC,Vancouver Island,Central Vancouver Island,25,21.71,2021,02,26,Friday
2021-02-26,BC,Vancouver Island,North Vancouver Island,5,8.0,2021,02,26,Friday
2021-02-26,BC,Vancouver Island,South Vancouver Island,7,4.43,2021,02,26,Friday
2021-02-27,BC,Vancouver Coastal,Vancouver,63,82.29,2021,02,27,Saturday
2021-02-27,BC,Vancouver Island,Central Vancouver Island,15,21.0,2021,02,27,Saturday
2021-02-27,BC,Vancouver Island,North Vancouver Island,11,8.29,2021,02,27,Saturday
2021-02-27,BC,Vancouver Island,South Vancouver Island,1,4.43,2021,02,27,Saturday
2021-02-28,BC,Vancouver Coastal,Vancouver,87,84.29,2021,02,28,Sunday
2021-02-28,BC,Vancouver Island,Central Vancouver Island,13,20.43,2021,02,28,Sunday
2021-02-28,BC,Vancouver Island,North Vancouver Island,6,8.57,2021,02,28,Sunday
2021-02-28,BC,Vancouver Island,South Vancouver Island,5,4.57,2021,02,28,Sunday
2021-03-01,BC,Vancouver Coastal,Vancouver,104,88.71,2021,03,01,Monday
2021-03-01,BC,Vancouver Island,Central Vancouver Island,8,18.71,2021,03,01,Monday
2021-03-01,BC,Vancouver Island,North Vancouver Island,8,8.14,2021,03,01,Monday
2021-03-01,BC,Vancouver Island,South Vancouver Island,7,4.57,2021,03,01,Monday
2021-03-02,BC,Vancouver Coastal,Vancouver,94,86.43,2021,03,02,Tuesday
2021-03-02,BC,Vancouver Island,Central Vancouver Island,17,17.57,2021,03,02,Tuesday
2021-03-02,BC,Vancouver Island,North Vancouver Island,6,8.0,2021,03,02,Tuesday
2021-03-02,BC,Vancouver Island,South Vancouver Island,5,4.86,2021,03,02,Tuesday
2021-03-03,BC,Vancouver Coastal,Vancouver,106,86.86,2021,03,03,Wednesday
2021-03-03,BC,Vancouver Island,Central Vancouver Island,15,16.14,2021,03,03,Wednesday
2021-03-03,BC,Vancouver Island,North Vancouver Island,5,7.43,2021,03,03,Wednesday
2021-03-03,BC,Vancouver Island,South Vancouver Island,16,5.86,2021,03,03,Wednesday
2021-03-04,BC,Vancouver Coastal,Vancouver,106,88.43,2021,03,04,Thursday
2021-03-04,BC,Vancouver Island,Central Vancouver Island,15,15.43,2021,03,04,Thursday
2021-03-04,BC,Vancouver Island,North Vancouver Island,3,6.29,2021,03,04,Thursday
2021-03-04,BC,Vancouver Island,South Vancouver Island,8,7.0,2021,03,04,Thursday
2021-03-05,BC,Vancouver Coastal,Vancouver,107,95.29,2021,03,05,Friday
2021-03-05,BC,Vancouver Island,Central Vancouver Island,19,14.57,2021,03,05,Friday
2021-03-05,BC,Vancouver Island,North Vancouver Island,6,6.43,2021,03,05,Friday
2021-03-05,BC,Vancouver Island,South Vancouver Island,3,6.43,2021,03,05,Friday
2021-03-06,BC,Vancouver Coastal,Vancouver,100,100.57,2021,03,06,Saturday
2021-03-06,BC,Vancouver Island,Central Vancouver Island,18,15.0,2021,03,06,Saturday
2021-03-06,BC,Vancouver Island,North Vancouver Island,10,6.29,2021,03,06,Saturday
2021-03-06,BC,Vancouver Island,South Vancouver Island,1,6.43,2021,03,06,Saturday
2021-03-07,BC,Vancouver Coastal,Vancouver,69,98.0,2021,03,07,Sunday
2021-03-07,BC,Vancouver Island,Central Vancouver Island,6,14.0,2021,03,07,Sunday
2021-03-07,BC,Vancouver Island,North Vancouver Island,3,5.86,2021,03,07,Sunday
2021-03-07,BC,Vancouver Island,South Vancouver Island,4,6.29,2021,03,07,Sunday
2021-03-08,BC,Vancouver Coastal,Vancouver,90,96.0,2021,03,08,Monday
2021-03-08,BC,Vancouver Island,Central Vancouver Island,4,13.43,2021,03,08,Monday
2021-03-08,BC,Vancouver Island,North Vancouver Island,3,5.14,2021,03,08,Monday
2021-03-08,BC,Vancouver Island,South Vancouver Island,1,5.43,2021,03,08,Monday
2021-03-09,BC,Vancouver Coastal,Vancouver,88,95.14,2021,03,09,Tuesday
2021-03-09,BC,Vancouver Island,Central Vancouver Island,10,12.43,2021,03,09,Tuesday
2021-03-09,BC,Vancouver Island,North Vancouver Island,5,5.0,2021,03,09,Tuesday
2021-03-09,BC,Vancouver Island,South Vancouver Island,4,5.29,2021,03,09,Tuesday
2021-03-10,BC,Vancouver Coastal,Vancouver,88,92.57,2021,03,10,Wednesday
2021-03-10,BC,Vancouver Island,Central Vancouver Island,17,12.71,2021,03,10,Wednesday
2021-03-10,BC,Vancouver Island,North Vancouver Island,6,5.14,2021,03,10,Wednesday
2021-03-10,BC,Vancouver Island,South Vancouver Island,19,5.71,2021,03,10,Wednesday
2021-03-11,BC,Vancouver Coastal,Vancouver,104,92.29,2021,03,11,Thursday
2021-03-11,BC,Vancouver Island,Central Vancouver Island,11,12.14,2021,03,11,Thursday
2021-03-11,BC,Vancouver Island,North Vancouver Island,4,5.29,2021,03,11,Thursday
2021-03-11,BC,Vancouver Island,South Vancouver Island,19,7.29,2021,03,11,Thursday
2021-03-12,BC,Vancouver Coastal,Vancouver,94,90.43,2021,03,12,Friday
2021-03-12,BC,Vancouver Island,Central Vancouver Island,25,13.0,2021,03,12,Friday
2021-03-12,BC,Vancouver Island,North Vancouver Island,9,5.71,2021,03,12,Friday
2021-03-12,BC,Vancouver Island,South Vancouver Island,4,7.43,2021,03,12,Friday
2021-03-13,BC,Vancouver Coastal,Vancouver,78,87.29,2021,03,13,Saturday
2021-03-13,BC,Vancouver Island,Central Vancouver Island,7,11.43,2021,03,13,Saturday
2021-03-13,BC,Vancouver Island,North Vancouver Island,1,4.43,2021,03,13,Saturday
2021-03-13,BC,Vancouver Island,South Vancouver Island,11,8.86,2021,03,13,Saturday
2021-03-14,BC,Vancouver Coastal,Vancouver,76,88.29,2021,03,14,Sunday
2021-03-14,BC,Vancouver Island,Central Vancouver Island,7,11.57,2021,03,14,Sunday
2021-03-14,BC,Vancouver Island,North Vancouver Island,6,4.86,2021,03,14,Sunday
2021-03-14,BC,Vancouver Island,South Vancouver Island,7,9.29,2021,03,14,Sunday
2021-03-15,BC,Vancouver Coastal,Vancouver,97,89.29,2021,03,15,Monday
2021-03-15,BC,Vancouver Island,Central Vancouver Island,15,13.14,2021,03,15,Monday
2021-03-15,BC,Vancouver Island,North Vancouver Island,1,4.57,2021,03,15,Monday
2021-03-15,BC,Vancouver Island,South Vancouver Island,7,10.14,2021,03,15,Monday
2021-03-16,BC,Vancouver Coastal,Vancouver,73,87.14,2021,03,16,Tuesday
2021-03-16,BC,Vancouver Island,Central Vancouver Island,7,12.71,2021,03,16,Tuesday
2021-03-16,BC,Vancouver Island,North Vancouver Island,3,4.29,2021,03,16,Tuesday
2021-03-16,BC,Vancouver Island,South Vancouver Island,3,10.0,2021,03,16,Tuesday
2021-03-17,BC,Vancouver Coastal,Vancouver,97,88.43,2021,03,17,Wednesday
2021-03-17,BC,Vancouver Island,Central Vancouver Island,16,12.57,2021,03,17,Wednesday
2021-03-17,BC,Vancouver Island,North Vancouver Island,4,4.0,2021,03,17,Wednesday
2021-03-17,BC,Vancouver Island,South Vancouver Island,13,9.14,2021,03,17,Wednesday
2021-03-18,BC,Vancouver Coastal,Vancouver,111,89.43,2021,03,18,Thursday
2021-03-18,BC,Vancouver Island,Central Vancouver Island,16,13.29,2021,03,18,Thursday
2021-03-18,BC,Vancouver Island,North Vancouver Island,3,3.86,2021,03,18,Thursday
2021-03-18,BC,Vancouver Island,South Vancouver Island,17,8.86,2021,03,18,Thursday
2021-03-19,BC,Vancouver Coastal,Vancouver,101,90.43,2021,03,19,Friday
2021-03-19,BC,Vancouver Island,Central Vancouver Island,12,11.43,2021,03,19,Friday
2021-03-19,BC,Vancouver Island,North Vancouver Island,1,2.71,2021,03,19,Friday
2021-03-19,BC,Vancouver Island,South Vancouver Island,16,10.57,2021,03,19,Friday
2021-03-20,BC,Vancouver Coastal,Vancouver,69,89.14,2021,03,20,Saturday
2021-03-20,BC,Vancouver Island,Central Vancouver Island,6,11.29,2021,03,20,Saturday
2021-03-20,BC,Vancouver Island,North Vancouver Island,4,3.14,2021,03,20,Saturday
2021-03-20,BC,Vancouver Island,South Vancouver Island,9,10.29,2021,03,20,Saturday
2021-03-21,BC,Vancouver Coastal,Vancouver,102,92.86,2021,03,21,Sunday
2021-03-21,BC,Vancouver Island,Central Vancouver Island,14,12.29,2021,03,21,Sunday
2021-03-21,BC,Vancouver Island,North Vancouver Island,0,2.29,2021,03,21,Sunday
2021-03-21,BC,Vancouver Island,South Vancouver Island,19,12.0,2021,03,21,Sunday
2021-03-22,BC,Vancouver Coastal,Vancouver,111,94.86,2021,03,22,Monday
2021-03-22,BC,Vancouver Island,Central Vancouver Island,10,11.57,2021,03,22,Monday
2021-03-22,BC,Vancouver Island,North Vancouver Island,1,2.29,2021,03,22,Monday
2021-03-22,BC,Vancouver Island,South Vancouver Island,8,12.14,2021,03,22,Monday
2021-03-23,BC,Vancouver Coastal,Vancouver,152,106.14,2021,03,23,Tuesday
2021-03-23,BC,Vancouver Island,Central Vancouver Island,17,13.0,2021,03,23,Tuesday
2021-03-23,BC,Vancouver Island,North Vancouver Island,0,1.86,2021,03,23,Tuesday
2021-03-23,BC,Vancouver Island,South Vancouver Island,9,13.0,2021,03,23,Tuesday
2021-03-24,BC,Vancouver Coastal,Vancouver,179,117.86,2021,03,24,Wednesday
2021-03-24,BC,Vancouver Island,Central Vancouver Island,20,13.57,2021,03,24,Wednesday
2021-03-24,BC,Vancouver Island,North Vancouver Island,6,2.14,2021,03,24,Wednesday
2021-03-24,BC,Vancouver Island,South Vancouver Island,14,13.14,2021,03,24,Wednesday
2021-03-25,BC,Vancouver Coastal,Vancouver,166,125.71,2021,03,25,Thursday
2021-03-25,BC,Vancouver Island,Central Vancouver Island,28,15.29,2021,03,25,Thursday
2021-03-25,BC,Vancouver Island,North Vancouver Island,6,2.57,2021,03,25,Thursday
2021-03-25,BC,Vancouver Island,South Vancouver Island,23,14.0,2021,03,25,Thursday
2021-03-26,BC,Vancouver Coastal,Vancouver,169,135.43,2021,03,26,Friday
2021-03-26,BC,Vancouver Island,Central Vancouver Island,25,17.14,2021,03,26,Friday
2021-03-26,BC,Vancouver Island,North Vancouver Island,4,3.0,2021,03,26,Friday
2021-03-26,BC,Vancouver Island,South Vancouver Island,33,16.43,2021,03,26,Friday
2021-03-27,BC,Vancouver Coastal,Vancouver,145,146.29,2021,03,27,Saturday
2021-03-27,BC,Vancouver Island,Central Vancouver Island,9,17.57,2021,03,27,Saturday
2021-03-27,BC,Vancouver Island,North Vancouver Island,0,2.43,2021,03,27,Saturday
2021-03-27,BC,Vancouver Island,South Vancouver Island,19,17.86,2021,03,27,Saturday
2021-03-28,BC,Vancouver Coastal,Vancouver,121,149.0,2021,03,28,Sunday
2021-03-28,BC,Vancouver Island,Central Vancouver Island,24,19.0,2021,03,28,Sunday
2021-03-28,BC,Vancouver Island,North Vancouver Island,3,2.86,2021,03,28,Sunday
2021-03-28,BC,Vancouver Island,South Vancouver Island,23,18.43,2021,03,28,Sunday
2021-03-29,BC,Vancouver Coastal,Vancouver,152,154.86,2021,03,29,Monday
2021-03-29,BC,Vancouver Island,Central Vancouver Island,16,19.86,2021,03,29,Monday
2021-03-29,BC,Vancouver Island,North Vancouver Island,4,3.29,2021,03,29,Monday
2021-03-29,BC,Vancouver Island,South Vancouver Island,25,20.86,2021,03,29,Monday
2021-03-30,BC,Vancouver Coastal,Vancouver,182,159.14,2021,03,30,Tuesday
2021-03-30,BC,Vancouver Island,Central Vancouver Island,20,20.29,2021,03,30,Tuesday
2021-03-30,BC,Vancouver Island,North Vancouver Island,3,3.71,2021,03,30,Tuesday
2021-03-30,BC,Vancouver Island,South Vancouver Island,30,23.86,2021,03,30,Tuesday
2021-03-31,BC,Vancouver Coastal,Vancouver,200,162.14,2021,03,31,Wednesday
2021-03-31,BC,Vancouver Island,Central Vancouver Island,24,20.86,2021,03,31,Wednesday
2021-03-31,BC,Vancouver Island,North Vancouver Island,6,3.71,2021,03,31,Wednesday
2021-03-31,BC,Vancouver Island,South Vancouver Island,27,25.71,2021,03,31,Wednesday
2021-04-01,BC,Vancouver Coastal,Vancouver,192,165.86,2021,04,01,Thursday
2021-04-01,BC,Vancouver Island,Central Vancouver Island,24,20.29,2021,04,01,Thursday
2021-04-01,BC,Vancouver Island,North Vancouver Island,2,3.14,2021,04,01,Thursday
2021-04-01,BC,Vancouver Island,South Vancouver Island,50,29.57,2021,04,01,Thursday
2021-04-02,BC,Vancouver Coastal,Vancouver,214,172.29,2021,04,02,Friday
2021-04-02,BC,Vancouver Island,Central Vancouver Island,26,20.43,2021,04,02,Friday
2021-04-02,BC,Vancouver Island,North Vancouver Island,4,3.14,2021,04,02,Friday
2021-04-02,BC,Vancouver Island,South Vancouver Island,38,30.29,2021,04,02,Friday
2021-04-03,BC,Vancouver Coastal,Vancouver,163,174.86,2021,04,03,Saturday
2021-04-03,BC,Vancouver Island,Central Vancouver Island,29,23.29,2021,04,03,Saturday
2021-04-03,BC,Vancouver Island,North Vancouver Island,2,3.43,2021,04,03,Saturday
2021-04-03,BC,Vancouver Island,South Vancouver Island,26,31.29,2021,04,03,Saturday
2021-04-04,BC,Vancouver Coastal,Vancouver,162,180.71,2021,04,04,Sunday
2021-04-04,BC,Vancouver Island,Central Vancouver Island,20,22.71,2021,04,04,Sunday
2021-04-04,BC,Vancouver Island,North Vancouver Island,3,3.43,2021,04,04,Sunday
2021-04-04,BC,Vancouver Island,South Vancouver Island,25,31.57,2021,04,04,Sunday
2021-04-05,BC,Vancouver Coastal,Vancouver,176,184.14,2021,04,05,Monday
2021-04-05,BC,Vancouver Island,Central Vancouver Island,20,23.29,2021,04,05,Monday
2021-04-05,BC,Vancouver Island,North Vancouver Island,3,3.29,2021,04,05,Monday
2021-04-05,BC,Vancouver Island,South Vancouver Island,29,32.14,2021,04,05,Monday
2021-04-06,BC,Vancouver Coastal,Vancouver,191,185.43,2021,04,06,Tuesday
2021-04-06,BC,Vancouver Island,Central Vancouver Island,26,24.14,2021,04,06,Tuesday
2021-04-06,BC,Vancouver Island,North Vancouver Island,3,3.29,2021,04,06,Tuesday
2021-04-06,BC,Vancouver Island,South Vancouver Island,36,33.0,2021,04,06,Tuesday
2021-04-07,BC,Vancouver Coastal,Vancouver,266,194.86,2021,04,07,Wednesday
2021-04-07,BC,Vancouver Island,Central Vancouver Island,28,24.71,2021,04,07,Wednesday
2021-04-07,BC,Vancouver Island,North Vancouver Island,3,2.86,2021,04,07,Wednesday
2021-04-07,BC,Vancouver Island,South Vancouver Island,35,34.14,2021,04,07,Wednesday
2021-04-08,BC,Vancouver Coastal,Vancouver,207,197.0,2021,04,08,Thursday
2021-04-08,BC,Vancouver Island,Central Vancouver Island,23,24.57,2021,04,08,Thursday
2021-04-08,BC,Vancouver Island,North Vancouver Island,2,2.86,2021,04,08,Thursday
2021-04-08,BC,Vancouver Island,South Vancouver Island,27,30.86,2021,04,08,Thursday
2021-04-09,BC,Vancouver Coastal,Vancouver,178,191.86,2021,04,09,Friday
2021-04-09,BC,Vancouver Island,Central Vancouver Island,32,25.43,2021,04,09,Friday
2021-04-09,BC,Vancouver Island,North Vancouver Island,6,3.14,2021,04,09,Friday
2021-04-09,BC,Vancouver Island,South Vancouver Island,42,31.43,2021,04,09,Friday
2021-04-10,BC,Vancouver Coastal,Vancouver,132,187.43,2021,04,10,Saturday
2021-04-10,BC,Vancouver Island,Central Vancouver Island,18,23.86,2021,04,10,Saturday
2021-04-10,BC,Vancouver Island,North Vancouver Island,3,3.29,2021,04,10,Saturday
2021-04-10,BC,Vancouver Island,South Vancouver Island,25,31.29,2021,04,10,Saturday
2021-04-11,BC,Vancouver Coastal,Vancouver,129,182.71,2021,04,11,Sunday
2021-04-11,BC,Vancouver Island,Central Vancouver Island,13,22.86,2021,04,11,Sunday
2021-04-11,BC,Vancouver Island,North Vancouver Island,1,3.0,2021,04,11,Sunday
2021-04-11,BC,Vancouver Island,South Vancouver Island,38,33.14,2021,04,11,Sunday
2021-04-12,BC,Vancouver Coastal,Vancouver,154,179.57,2021,04,12,Monday
2021-04-12,BC,Vancouver Island,Central Vancouver Island,18,22.57,2021,04,12,Monday
2021-04-12,BC,Vancouver Island,North Vancouver Island,4,3.14,2021,04,12,Monday
2021-04-12,BC,Vancouver Island,South Vancouver Island,20,31.86,2021,04,12,Monday
2021-04-13,BC,Vancouver Coastal,Vancouver,165,175.86,2021,04,13,Tuesday
2021-04-13,BC,Vancouver Island,Central Vancouver Island,18,21.43,2021,04,13,Tuesday
2021-04-13,BC,Vancouver Island,North Vancouver Island,10,4.14,2021,04,13,Tuesday
2021-04-13,BC,Vancouver Island,South Vancouver Island,25,30.29,2021,04,13,Tuesday
2021-04-14,BC,Vancouver Coastal,Vancouver,189,164.86,2021,04,14,Wednesday
2021-04-14,BC,Vancouver Island,Central Vancouver Island,9,18.71,2021,04,14,Wednesday
2021-04-14,BC,Vancouver Island,North Vancouver Island,3,4.14,2021,04,14,Wednesday
2021-04-14,BC,Vancouver Island,South Vancouver Island,31,29.71,2021,04,14,Wednesday
2021-04-15,BC,Vancouver Coastal,Vancouver,132,154.14,2021,04,15,Thursday
2021-04-15,BC,Vancouver Island,Central Vancouver Island,16,17.71,2021,04,15,Thursday
2021-04-15,BC,Vancouver Island,North Vancouver Island,7,4.86,2021,04,15,Thursday
2021-04-15,BC,Vancouver Island,South Vancouver Island,22,29.0,2021,04,15,Thursday
2021-04-16,BC,Vancouver Coastal,Vancouver,162,151.86,2021,04,16,Friday
2021-04-16,BC,Vancouver Island,Central Vancouver Island,7,14.14,2021,04,16,Friday
2021-04-16,BC,Vancouver Island,North Vancouver Island,9,5.29,2021,04,16,Friday
2021-04-16,BC,Vancouver Island,South Vancouver Island,13,24.86,2021,04,16,Friday
2021-04-17,BC,Vancouver Coastal,Vancouver,132,151.86,2021,04,17,Saturday
2021-04-17,BC,Vancouver Island,Central Vancouver Island,10,13.0,2021,04,17,Saturday
2021-04-17,BC,Vancouver Island,North Vancouver Island,2,5.14,2021,04,17,Saturday
2021-04-17,BC,Vancouver Island,South Vancouver Island,30,25.57,2021,04,17,Saturday
2021-04-18,BC,Vancouver Coastal,Vancouver,141,153.57,2021,04,18,Sunday
2021-04-18,BC,Vancouver Island,Central Vancouver Island,6,12.0,2021,04,18,Sunday
2021-04-18,BC,Vancouver Island,North Vancouver Island,7,6.0,2021,04,18,Sunday
2021-04-18,BC,Vancouver Island,South Vancouver Island,23,23.43,2021,04,18,Sunday
2021-04-19,BC,Vancouver Coastal,Vancouver,161,154.57,2021,04,19,Monday
2021-04-19,BC,Vancouver Island,Central Vancouver Island,13,11.29,2021,04,19,Monday
2021-04-19,BC,Vancouver Island,North Vancouver Island,4,6.0,2021,04,19,Monday
2021-04-19,BC,Vancouver Island,South Vancouver Island,11,22.14,2021,04,19,Monday
2021-04-20,BC,Vancouver Coastal,Vancouver,110,146.71,2021,04,20,Tuesday
2021-04-20,BC,Vancouver Island,Central Vancouver Island,9,10.0,2021,04,20,Tuesday
2021-04-20,BC,Vancouver Island,North Vancouver Island,2,4.86,2021,04,20,Tuesday
2021-04-20,BC,Vancouver Island,South Vancouver Island,15,20.71,2021,04,20,Tuesday
2021-04-21,BC,Vancouver Coastal,Vancouver,145,140.43,2021,04,21,Wednesday
2021-04-21,BC,Vancouver Island,Central Vancouver Island,10,10.14,2021,04,21,Wednesday
2021-04-21,BC,Vancouver Island,North Vancouver Island,1,4.57,2021,04,21,Wednesday
2021-04-21,BC,Vancouver Island,South Vancouver Island,30,20.57,2021,04,21,Wednesday
2021-04-22,BC,Vancouver Coastal,Vancouver,149,142.86,2021,04,22,Thursday
2021-04-22,BC,Vancouver Island,Central Vancouver Island,4,8.43,2021,04,22,Thursday
2021-04-22,BC,Vancouver Island,North Vancouver Island,2,3.86,2021,04,22,Thursday
2021-04-22,BC,Vancouver Island,South Vancouver Island,18,20.0,2021,04,22,Thursday
2021-04-23,BC,Vancouver Coastal,Vancouver,108,135.14,2021,04,23,Friday
2021-04-23,BC,Vancouver Island,Central Vancouver Island,16,9.71,2021,04,23,Friday
2021-04-23,BC,Vancouver Island,North Vancouver Island,2,2.86,2021,04,23,Friday
2021-04-23,BC,Vancouver Island,South Vancouver Island,19,20.86,2021,04,23,Friday
2021-04-24,BC,Vancouver Coastal,Vancouver,75,127.0,2021,04,24,Saturday
2021-04-24,BC,Vancouver Island,Central Vancouver Island,10,9.71,2021,04,24,Saturday
2021-04-24,BC,Vancouver Island,North Vancouver Island,4,3.14,2021,04,24,Saturday
2021-04-24,BC,Vancouver Island,South Vancouver Island,17,19.0,2021,04,24,Saturday
2021-04-25,BC,Vancouver Coastal,Vancouver,97,120.71,2021,04,25,Sunday
2021-04-25,BC,Vancouver Island,Central Vancouver Island,3,9.29,2021,04,25,Sunday
2021-04-25,BC,Vancouver Island,North Vancouver Island,2,2.43,2021,04,25,Sunday
2021-04-25,BC,Vancouver Island,South Vancouver Island,12,17.43,2021,04,25,Sunday
2021-04-26,BC,Vancouver Coastal,Vancouver,99,111.86,2021,04,26,Monday
2021-04-26,BC,Vancouver Island,Central Vancouver Island,10,8.86,2021,04,26,Monday
2021-04-26,BC,Vancouver Island,North Vancouver Island,1,2.0,2021,04,26,Monday
2021-04-26,BC,Vancouver Island,South Vancouver Island,16,18.14,2021,04,26,Monday
2021-04-27,BC,Vancouver Coastal,Vancouver,105,111.14,2021,04,27,Tuesday
2021-04-27,BC,Vancouver Island,Central Vancouver Island,11,9.14,2021,04,27,Tuesday
2021-04-27,BC,Vancouver Island,North Vancouver Island,2,2.0,2021,04,27,Tuesday
2021-04-27,BC,Vancouver Island,South Vancouver Island,22,19.14,2021,04,27,Tuesday
2021-04-28,BC,Vancouver Coastal,Vancouver,119,107.43,2021,04,28,Wednesday
2021-04-28,BC,Vancouver Island,Central Vancouver Island,10,9.14,2021,04,28,Wednesday
2021-04-28,BC,Vancouver Island,North Vancouver Island,4,2.43,2021,04,28,Wednesday
2021-04-28,BC,Vancouver Island,South Vancouver Island,17,17.29,2021,04,28,Wednesday
2021-04-29,BC,Vancouver Coastal,Vancouver,108,101.57,2021,04,29,Thursday
2021-04-29,BC,Vancouver Island,Central Vancouver Island,18,11.14,2021,04,29,Thursday
2021-04-29,BC,Vancouver Island,North Vancouver Island,2,2.43,2021,04,29,Thursday
2021-04-29,BC,Vancouver Island,South Vancouver Island,11,16.29,2021,04,29,Thursday
2021-04-30,BC,Vancouver Coastal,Vancouver,111,102.0,2021,04,30,Friday
2021-04-30,BC,Vancouver Island,Central Vancouver Island,11,10.43,2021,04,30,Friday
2021-04-30,BC,Vancouver Island,North Vancouver Island,3,2.57,2021,04,30,Friday
2021-04-30,BC,Vancouver Island,South Vancouver Island,12,15.29,2021,04,30,Friday
2021-05-01,BC,Vancouver Coastal,Vancouver,80,102.71,2021,05,01,Saturday
2021-05-01,BC,Vancouver Island,Central Vancouver Island,6,9.86,2021,05,01,Saturday
2021-05-01,BC,Vancouver Island,North Vancouver Island,5,2.71,2021,05,01,Saturday
2021-05-01,BC,Vancouver Island,South Vancouver Island,10,14.29,2021,05,01,Saturday
2021-05-02,BC,Vancouver Coastal,Vancouver,98,102.86,2021,05,02,Sunday
2021-05-02,BC,Vancouver Island,Central Vancouver Island,5,10.14,2021,05,02,Sunday
2021-05-02,BC,Vancouver Island,North Vancouver Island,2,2.71,2021,05,02,Sunday
2021-05-02,BC,Vancouver Island,South Vancouver Island,8,13.71,2021,05,02,Sunday
2021-05-03,BC,Vancouver Coastal,Vancouver,105,103.71,2021,05,03,Monday
2021-05-03,BC,Vancouver Island,Central Vancouver Island,6,9.57,2021,05,03,Monday
2021-05-03,BC,Vancouver Island,North Vancouver Island,3,3.0,2021,05,03,Monday
2021-05-03,BC,Vancouver Island,South Vancouver Island,8,12.57,2021,05,03,Monday
2021-05-04,BC,Vancouver Coastal,Vancouver,96,102.43,2021,05,04,Tuesday
2021-05-04,BC,Vancouver Island,Central Vancouver Island,2,8.29,2021,05,04,Tuesday
2021-05-04,BC,Vancouver Island,North Vancouver Island,2,3.0,2021,05,04,Tuesday
2021-05-04,BC,Vancouver Island,South Vancouver Island,16,11.71,2021,05,04,Tuesday
2021-05-05,BC,Vancouver Coastal,Vancouver,102,100.0,2021,05,05,Wednesday
2021-05-05,BC,Vancouver Island,Central Vancouver Island,6,7.71,2021,05,05,Wednesday
